Timestamp,Type,URL,Server IP,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps),Error Message
2024-09-21 18:24:40,Download,http://speedtest-alb-2.atcnet.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.07750964164733887,15.815042734146118,0.0,HTTP Status 404
2024-09-21 18:24:40,Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.33005785942077637,15.8340425491333,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07950735092163086,15.86104679107666,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08350753784179688,15.84404730796814,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08350729942321777,15.8600492477417,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08050704002380371,15.842045307159424,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08150720596313477,15.858045816421509,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08450651168823242,15.850045442581177,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08050727844238281,15.848044633865356,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.0785062313079834,15.846043109893799,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.0785062313079834,15.866044521331787,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08650827407836914,15.863044738769531,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08050727844238281,15.865044832229614,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07750678062438965,15.849043607711792,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08350753784179688,15.846043586730957,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07950735092163086,15.859044075012207,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08050727844238281,15.86104154586792,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08350825309753418,15.857043743133545,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08250761032104492,15.86104416847229,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08250713348388672,15.871044158935547,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08250761032104492,15.855044603347778,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.columbiainet.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.08250713348388672,15.867042303085327,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.11002111434936523,15.872044801712036,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.11051344871520996,15.907065868377686,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.1095130443572998,15.91006588935852,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.11051344871520996,15.898065090179443,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.1075139045715332,15.927067041397095,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10451364517211914,15.928065299987793,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.1075139045715332,15.930065393447876,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10951352119445801,15.940065383911133,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10351419448852539,15.944065809249878,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10651350021362305,15.93706226348877,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10351419448852539,15.93906545639038,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10451364517211914,15.924065351486206,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10951375961303711,15.94306492805481,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10351371765136719,15.936068296432495,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10651397705078125,15.935067892074585,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.1055135726928711,15.938065767288208,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.10351371765136719,15.93306851387024,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10651397705078125,15.942065715789795,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.31955742835998535,15.943064451217651,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.31555628776550293,16.064236879348755,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,United States,0.0,0.05799984931945801,16.077236890792847,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10448884963989258,16.066237211227417,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10850930213928223,16.084237337112427,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10948896408081055,16.06423807144165,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.1100149154663086,16.07323718070984,0.0,HTTP Status 404
