Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.500113010406494,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.354586601257324,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,63.5826518535614,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.63816690444946,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.59919762611389,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.588194370269775,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.63822650909424,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.408666133880615,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.63122200965881,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.363685131073,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,2.0,0.47710585594177246,63.60872149467468,0.2637565353581991
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,2.0,1.6220388412475586,63.61723780632019,0.26372122680141313
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.47728085517883,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.619250535964966,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.56476902961731,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,63.61528468132019,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,63.62629055976868,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.483771324157715,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,2.0,0.9309432506561279,63.64782428741455,0.26359449341487473
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,4.505138397216797,63.69083213806152,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.65732979774475,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,63.657841205596924,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.65684103965759,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.68635416030884,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.676353216171265,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.4668083190918,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.695369482040405,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,63.62237811088562,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.62437868118286,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.453837394714355,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.48683762550354,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.705395221710205,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,63.63189339637756,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,63.64640164375305,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,63.67841696739197,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.46788144111633,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.66993856430054,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,63.73595142364502,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,63.743969202041626,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,63.75347566604614,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.63395881652832,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.64675164222717,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.61426115036011,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,63.748279094696045,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.497249364852905,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.800347089767456,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.75585222244263,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.854371070861816,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.84888792037964,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.86841940879822,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,63.96096324920654,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.00848817825317,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.05351996421814,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.02553081512451,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.33244204521179,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.18584394454956,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,64.48398399353027,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,64.49248957633972,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.47300124168396,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.42600584030151,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.39403486251831,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.46307921409607,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.54709219932556,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.43158650398254,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.56663298606873,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.55714797973633,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.58067011833191,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.5787034034729,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.55670380592346,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.44770240783691,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.56122517585754,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.4897358417511,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.50574326515198,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.49526000022888,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.5477728843689,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.6052975654602,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.5832929611206,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.60532665252686,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.56880307197571,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.58984136581421,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.4918327331543,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.60287809371948,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.43583583831787,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.52042126655579,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.59344124794006,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.61096334457397,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.59496688842773,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.56795954704285,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.60398650169373,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.51647853851318,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.58198165893555,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.5719780921936,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.59650349617004,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.655024766922,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.71556782722473,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.66057133674622,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,64.74257016181946,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,64.74507927894592,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,64.75808358192444,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.66988849639893,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.67289566993713,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,64.76202487945557,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,64.78554487228394,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.77154874801636,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.72955822944641,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.69154810905457,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.8841199874878,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.92063641548157,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.94363379478455,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,64.95015096664429,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.85664463043213,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.8826687335968,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.99775624275208,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.98025298118591,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.87723803520203,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.81675028800964,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.87425899505615,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.88076853752136,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.90028929710388,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.86179256439209,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.9198248386383,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,64.99683713912964,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.02536630630493,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,65.1203784942627,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,,65.29208540916443,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.38762354850769,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.44914221763611,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.49514484405518,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.38763236999512,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.362144947052,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.45818614959717,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.49969434738159,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.41119980812073,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.58273792266846,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.43220686912537,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.52874302864075,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.49726247787476,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.46525263786316,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.59629201889038,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.59180450439453,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.50378727912903,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,65.5923171043396,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,66.15897798538208,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.7976703643798828,66.6506233215332,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.9736943244934082,66.68812942504883,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,66.66912746429443,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.0434348583221436,66.64112997055054,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.1227664947509766,66.67213988304138,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.0142230987548828,66.63613700866699,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.8851954936981201,66.71468591690063,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,2.0,1.3962304592132568,66.75370478630066,0.25133011049662457
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.8891801834106445,66.79972767829895,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.161987066268921,66.86034440994263,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,66.87036108970642,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.1778168678283691,66.81935548782349,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.9894285202026367,66.86886262893677,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.7211639881134033,66.83486104011536,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.0654699802398682,66.83285903930664,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,1.9097025394439697,66.89246726036072,0.0
Download,https://ipv4.download.thinkbroadband.com/10GB.zip,IP: 80.249.99.148,0.0,,66.9052848815918,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.4320685863494873,66.96731686592102,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,0.0,,67.00336265563965,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,0.5587124824523926,67.06537342071533,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,2.0812175273895264,67.09139347076416,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.8921842575073242,67.17691397666931,0.0
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,4.0,0.5496118068695068,67.23160314559937,0.4990871915895449
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,67.28464102745056,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,4.160623073577881,67.54193806648254,0.745191053748825
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,2.104848623275757,67.72403264045715,0.4954582692696177
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,4.226617097854614,67.69602942466736,0.7434948316431088
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.2604169845581055,67.80654501914978,1.2371383909371738
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,3.901045560836792,67.92860674858093,0.9879322896815036
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,12.0,4.0389862060546875,67.94863533973694,1.4814616290186369
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,18.0,3.7765188217163086,67.97715997695923,2.221259965129163
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,3.1864047050476074,67.9701738357544,0.987328120745495
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,3.0023603439331055,68.04416728019714,0.9862544679789278
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.639326333999634,68.04316830635071,1.2328361845574234
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,16.0,3.0323643684387207,68.08319973945618,1.9713780861303578
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,14.0,3.307910680770874,68.07369947433472,1.7251965576555401
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.1894261837005615,68.08370971679688,1.2321020747684748
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,3.340444564819336,68.0702292919159,0.7394076459498198
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,12.0,4.05759596824646,68.05424523353577,1.4791626246762803
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,2.4871129989624023,68.06126523017883,0.4930033534716268
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.5159263610839844,68.0822696685791,1.2321281356857374
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.3049063682556152,68.17738080024719,1.230409250331539
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,3.54697322845459,68.18839478492737,0.24604210222160122
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,4.1436402797698975,68.2041871547699,0.7379553968700884
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,16.0,4.307148456573486,68.28521084785461,1.9655460726195715
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,0.0,0.9270820617675781,68.296231508255,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.2581524848937988,68.19871473312378,0.0
Download,http://speedtest.belwue.net/10G,IP: 129.143.4.238,4.0,1.3667075634002686,68.27223134040833,0.4914799376146963
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,2.6606085300445557,68.24824404716492,0.24582633933271048
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.254145860671997,68.34475588798523,1.22739600003088
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.554326057434082,68.32425570487976,1.2277642710421623
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.2719104290008545,68.38378167152405,1.2266955402223876
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,12.0,4.525207757949829,68.39929938316345,1.4717006885713564
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,0.0,,68.36329126358032,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,,68.4453272819519,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,2.1058509349823,68.42234468460083,0.9808033371166183
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,2.903836965560913,68.47038698196411,1.2251439446675914
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,3.894037961959839,68.42139267921448,0.9808169838727471
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,3.2114052772521973,68.53941941261292,0.7343459928803797
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,3.2484145164489746,68.54645776748657,0.489513726789771
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,4.217647552490234,68.60895252227783,0.9781356737403805
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,14.0,3.718008041381836,68.63447761535645,1.711100835620312
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,5.120315074920654,68.59500670433044,0.24458363379591075
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,2.9441475868225098,68.66602897644043,0.9773226295498361
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,14.0,3.2959418296813965,68.70605397224426,1.7093182508697615
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.259935140609741,68.7315661907196,1.220488410917757
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.922869682312012,68.71307039260864,1.2208169351288878
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,4.368275880813599,68.70008492469788,0.48841907599938184
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,3.4104461669921875,68.75258994102478,0.9760921596926785
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,3.850062131881714,68.76958703994751,0.48792545432196055
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,18.0,3.4879627227783203,68.74859237670898,2.196335063452948
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,26.0,3.2604129314422607,68.73461985588074,3.1731288898856063
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,12.0,4.158119201660156,68.81063199043274,1.4629032329480127
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,3.5774972438812256,68.84416675567627,0.9747937575911878
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,4.636080026626587,68.85222816467285,0.24366990651158277
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,3.5988128185272217,68.85175800323486,0.2436715704370505
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,3.228421926498413,68.87827181816101,1.2178888608218812
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.198617935180664,68.88477492332458,1.217773885352363
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,5.47165846824646,68.88530278205872,0.24355291074324278
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,5.363121271133423,68.84030437469482,0.24371211243753851
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,12.0,3.4844489097595215,68.98032641410828,1.4593044311749115
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,4.127097129821777,68.99436545372009,0.4863358301701836
Download,http://speedtest.tele2.net/10GB.zip,IP: 90.130.70.73,2.0,0.44461655616760254,69.00916171073914,0.2431157774430572
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,2.3792314529418945,69.1607575416565,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,14.0,3.087891101837158,69.19526767730713,1.6972332927113611
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,8.0,2.8245182037353516,69.17778158187866,0.9700927445984966
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,1.3441765308380127,69.18403244018555,0.0
Download,http://ipv4.download.thinkbroadband.com/5GB.zip,IP: 80.249.99.148,0.0,0.9746990203857422,69.27857398986816,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.452801942825317,69.76286673545837,1.202445999217564
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,14.0,2.0676259994506836,69.75636696815491,1.6835812572293767
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,69.6918876171112,0.0
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,4.0,2.500206232070923,69.7909607887268,0.48078478388593815
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,18.0,3.4739716053009033,69.87246704101562,2.16100776735656
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,2.0,6.668085336685181,70.1538336277008,0.23914895498134803
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,10.0,4.681847333908081,70.51010799407959,1.1897029005691429
Download,http://proof.ovh.net/files/10Gb.dat,IP: 141.95.207.211,6.0,3.773526430130005,70.51261234283447,0.7137963880175932
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,70.43982529640198,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,70.5283796787262,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,70.81093287467957,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,70.88447904586792,0.0
Upload,http://speedtest.tele2.net/upload.php,IP: 90.130.70.73,0.0,,70.91550159454346,0.0
