Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.06833887100219727,15.002053022384644,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.33174848556518555,15.017845392227173,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.07968616485595703,15.056969404220581,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.3618800640106201,15.038472175598145,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14950275421142578,15.046452522277832,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10324835777282715,15.073432445526123,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.06535148620605469,15.013948202133179,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.0656580924987793,15.065975904464722,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.06564998626708984,15.08947491645813,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12565898895263672,15.100506782531738,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1368870735168457,15.06287407875061,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.06777215003967285,15.070874691009521,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.07440376281738281,15.058507442474365,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.08651208877563477,15.10651421546936,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.09034991264343262,15.07800006866455,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14157342910766602,15.117071390151978,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.11795258522033691,15.059941291809082,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.09553980827331543,15.02494215965271,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.11052703857421875,15.084471225738525,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.16690349578857422,15.131553888320923,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13983750343322754,15.126056909561157,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15758419036865234,15.128057479858398,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1599287986755371,15.153564929962158,0.0
Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,0.0,0.08086347579956055,15.102799892425537,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08033585548400879,15.14180302619934,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14842462539672852,15.121802568435669,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13459229469299316,15.123879194259644,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.11522269248962402,15.100945949554443,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.07518482208251953,15.144455909729004,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.08182358741760254,15.186970233917236,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1333332061767578,15.106459617614746,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.09055852890014648,15.183550119400024,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08585190773010254,15.157068967819214,0.0
Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,0.0,0.05432391166687012,15.133574724197388,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08272480964660645,15.178567886352539,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.10299992561340332,15.148147821426392,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13594818115234375,15.11414623260498,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.10073661804199219,15.14666223526001,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.07426905632019043,15.166193962097168,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13749480247497559,15.105191707611084,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13497567176818848,15.180197715759277,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08526921272277832,15.137015581130981,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15399408340454102,15.135562896728516,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1474299430847168,15.129063367843628,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.07710623741149902,15.146568298339844,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.07513642311096191,15.182552337646484,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1312551498413086,15.151592016220093,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.07906699180603027,15.226155042648315,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08919191360473633,15.175644636154175,0.0
Download,https://idahofalls1.cabospeed.com:8080/speedtest/upload.php,Unknown,0.0,0.10626006126403809,15.176616668701172,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08941888809204102,15.160297393798828,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10354280471801758,15.13729476928711,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13606524467468262,15.158802270889282,0.0
Download,http://speedtestammon.rimrockwireless.net:8080/speedtest/upload.php,Unknown,0.0,0.06780815124511719,15.17980170249939,0.0
